timestamp,predicted_signal,actual_returns,Entry Price,Entry Time,Exit Price,Exit Time,trading_algorithm_returns,probability_estimates
2022-05-19 14:50:00+00:00,1,0.004706350930552494,138.7399,2022-05-19 14:50:00+00:00,136.72215714285716,2022-05-19 17:45:00+00:00,-0.01454334951331844,0.5207942299840183
2022-05-19 17:50:00+00:00,1,0.0026841669276680413,137.02,2022-05-19 17:50:00+00:00,140.25772857142857,2022-05-20 13:50:00+00:00,0.02362960568842915,0.5330491827725742
2022-05-20 13:55:00+00:00,1,-0.002922934340913952,139.86,2022-05-20 13:55:00+00:00,138.7214857142857,2022-05-20 14:05:00+00:00,-0.008140385283242586,0.5613896613183994
2022-05-20 14:10:00+00:00,1,-0.0005644463667821009,138.6417,2022-05-20 14:10:00+00:00,137.1643857142857,2022-05-20 14:55:00+00:00,-0.010655627316415625,0.5471465047342076
2022-05-20 15:00:00+00:00,1,0.001529993782350303,137.4,2022-05-20 15:00:00+00:00,136.0945,2022-05-20 16:05:00+00:00,-0.009501455604075655,0.5649249968705957
2022-05-20 16:10:00+00:00,1,0.001102478220903258,136.0255,2022-05-20 16:10:00+00:00,134.9196,2022-05-20 16:35:00+00:00,-0.008130093254573527,0.5211541893731605
2022-05-20 16:40:00+00:00,1,-0.003638046968195252,134.3072,2022-05-20 16:40:00+00:00,133.22294285714284,2022-05-20 17:20:00+00:00,-0.00807296364496583,0.523496027356417
2022-05-20 17:25:00+00:00,1,-0.003247279549718707,132.8173,2022-05-20 17:25:00+00:00,136.1055142857143,2022-05-20 19:35:00+00:00,0.024757424565281058,0.5197143484130563
2022-05-20 19:40:00+00:00,1,0.006221011558565914,136.675,2022-05-20 19:40:00+00:00,140.73447142857142,2022-05-23 13:45:00+00:00,0.029701638401839495,0.5362823561948961
2022-05-23 13:50:00+00:00,1,-0.002380613985218938,140.385,2022-05-23 13:50:00+00:00,139.10989999999998,2022-05-23 14:00:00+00:00,-0.00908287922498849,0.5492148127947692
2022-05-23 14:05:00+00:00,1,-0.0013656292675914283,138.94,2022-05-23 14:05:00+00:00,137.38821428571427,2022-05-24 14:15:00+00:00,-0.011168747043945071,0.5695329643548467
2022-05-26 15:05:00+00:00,1,-0.001542504730534744,142.4699,2022-05-26 15:05:00+00:00,145.44881428571426,2022-05-27 12:45:00+00:00,0.020909078238380653,0.5667970183633976
2022-05-27 12:50:00+00:00,1,-0.0007569611550359845,145.3399,2022-05-27 12:50:00+00:00,147.50962857142855,2022-05-27 14:00:00+00:00,0.014928650504290632,0.6668039926482628
2022-05-27 14:05:00+00:00,1,0.0004201737621818413,147.62,2022-05-27 14:05:00+00:00,151.1063428571429,2022-06-01 13:45:00+00:00,0.023617008922523282,0.5695846892188647
2022-06-01 13:50:00+00:00,1,0.00350921384064673,151.3894,2022-06-01 13:50:00+00:00,150.518,2022-06-01 14:05:00+00:00,-0.005756017264088465,0.5627670314850517
2022-06-01 14:10:00+00:00,1,-0.0014483400971326832,150.0923,2022-06-01 14:10:00+00:00,148.8866,2022-06-01 14:35:00+00:00,-0.008033056992264143,0.7156548338766338
2022-06-01 14:40:00+00:00,1,0.002748173470071613,149.6,2022-06-01 14:40:00+00:00,148.16125714285712,2022-06-01 15:35:00+00:00,-0.00961726508785341,0.6527991770338027
2022-06-01 15:45:00+00:00,1,4.865101545492578e-05,148.0,2022-06-01 15:45:00+00:00,147.02471428571428,2022-06-02 13:30:00+00:00,-0.0065897683397683655,0.537602947753306
2022-06-02 14:05:00+00:00,1,-0.0012148208139297623,147.99,2022-06-02 14:05:00+00:00,146.71288571428573,2022-06-03 13:30:00+00:00,-0.008629733669263303,0.5542219830247698
2022-06-06 08:05:00+00:00,1,-0.0003395585738540374,147.2,2022-06-06 08:05:00+00:00,146.64,2022-06-06 15:15:00+00:00,-0.0038043478260869723,0.5396798921615097
2022-06-06 15:25:00+00:00,1,0.0019764818486360802,146.5591,2022-06-06 15:25:00+00:00,145.68094285714284,2022-06-06 16:00:00+00:00,-0.005991829527181611,0.5000860722830827
2022-06-06 16:05:00+00:00,1,-0.001201180588921713,145.515,2022-06-06 16:05:00+00:00,144.57532857142854,2022-06-07 11:10:00+00:00,-0.006457557149238524,0.600546336337012
2022-06-07 11:15:00+00:00,1,0.0013238646873123816,144.5412,2022-06-07 11:15:00+00:00,144.03265714285715,2022-06-07 11:50:00+00:00,-0.00351832458249175,0.8049372851313152
2022-06-07 11:55:00+00:00,1,0.00125043417853421,144.13,2022-06-07 11:55:00+00:00,145.8529,2022-06-07 13:20:00+00:00,0.011953791715812182,0.7952190452516712
2022-06-07 13:25:00+00:00,1,0.0011095700416090537,144.36,2022-06-07 13:25:00+00:00,147.46225714285714,2022-06-07 14:30:00+00:00,0.021489728060800267,0.7285281800034648
2022-06-07 14:35:00+00:00,1,0.0020998442051074484,147.94,2022-06-07 14:35:00+00:00,146.57717142857143,2022-06-09 13:35:00+00:00,-0.009212035767396006,0.5131456995096724
2022-06-09 14:20:00+00:00,1,0.000886403927451207,146.79,2022-06-09 14:20:00+00:00,145.66075714285714,2022-06-09 17:40:00+00:00,-0.007692914075501437,0.5482496648284901
2022-06-09 17:45:00+00:00,1,0.0006238889765886046,145.7899,2022-06-09 17:45:00+00:00,145.28124285714284,2022-06-09 18:30:00+00:00,-0.003488973809963146,0.6605457968629326
2022-06-09 18:35:00+00:00,1,-0.0005881947792547582,145.1046,2022-06-09 18:35:00+00:00,144.59627142857144,2022-06-09 19:00:00+00:00,-0.00350318715897748,0.6571460748217891
2022-06-09 19:10:00+00:00,1,-0.0009369469410418496,143.95,2022-06-09 19:10:00+00:00,143.34451428571427,2022-06-09 19:40:00+00:00,-0.004206222398650366,0.5104572628384886
2022-06-09 20:05:00+00:00,1,0.0,142.47,2022-06-09 20:05:00+00:00,141.63212857142858,2022-06-10 12:30:00+00:00,-0.005881037611928252,0.6849718995855414
2022-06-10 12:35:00+00:00,1,0.004276550249465494,140.9,2022-06-10 12:35:00+00:00,140.07714285714286,2022-06-10 12:50:00+00:00,-0.005840008111122396,0.7196277969157759
2022-06-10 12:55:00+00:00,1,-0.0017818959372772891,140.05,2022-06-10 12:55:00+00:00,139.02428571428572,2022-06-10 13:35:00+00:00,-0.007323914928341925,0.6478944669051729
2022-06-10 15:30:00+00:00,1,0.0007270742358078675,137.4999,2022-06-10 15:30:00+00:00,136.61567142857143,2022-06-13 05:15:00+00:00,-0.006430757923668055,0.5835167433951818
2022-06-13 05:45:00+00:00,1,-0.0007434944237917351,134.4,2022-06-13 05:45:00+00:00,133.86142857142858,2022-06-13 08:00:00+00:00,-0.004007227891156474,0.5906830420543732
2022-06-13 08:05:00+00:00,1,0.001425249418648189,133.5,2022-06-13 08:05:00+00:00,132.47285714285715,2022-06-13 19:05:00+00:00,-0.007693953986088754,0.5687816760094934
2022-06-13 19:10:00+00:00,1,-0.0004907882814859654,132.375,2022-06-13 19:10:00+00:00,131.6249285714286,2022-06-13 19:50:00+00:00,-0.005666261972210784,0.5352996853250485
2022-06-13 19:55:00+00:00,1,-0.00026532236667553555,131.88,2022-06-13 19:55:00+00:00,134.79659999999998,2022-06-15 16:15:00+00:00,0.022115559599635945,0.5232570423832755
2022-06-15 16:20:00+00:00,1,0.0007681745648866478,134.8385,2022-06-15 16:20:00+00:00,134.3098,2022-06-15 16:35:00+00:00,-0.003920986958472652,0.5561760085691584
2022-06-15 16:40:00+00:00,1,-0.0008930433487263079,134.1401,2022-06-15 16:40:00+00:00,133.64781428571428,2022-06-15 16:55:00+00:00,-0.003669936985925268,0.5655030889103927
2022-06-15 17:00:00+00:00,1,0.0004864723272086646,133.68,2022-06-15 17:00:00+00:00,133.1839857142857,2022-06-15 18:00:00+00:00,-0.003710459946995029,0.5633278886492802
2022-06-15 18:05:00+00:00,1,0.0008053320191596658,133.22,2022-06-15 18:05:00+00:00,132.20790000000002,2022-06-15 18:30:00+00:00,-0.007597207626482325,0.5347474498010398
2022-06-15 18:35:00+00:00,1,0.012434824743650763,134.35,2022-06-15 18:35:00+00:00,132.48928571428573,2022-06-16 08:00:00+00:00,-0.013849752777925316,0.5333083126287511
